,_id,,brand,title,price/value,inStock,description,stars,seller/name,reviewsCount,reviewsLink,url,thumbnailImage
20,64cf3eac38640eb668066aef,20,SHOKZ,"SHOKZ OpenMove - Open-Ear Bluetooth Sport Headphones - Bone Conduction Wireless Earphones - Sweatproof for Running and Workouts, with Sticker Pack (Grey)",,False,,4.5,AfterShokz,9631.0,/Shokz-OpenMove-Headphones-Conduction-Sweatproof/product-reviews/B09BW29FJS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B09BW29FJS,https://m.media-amazon.com/images/I/514DHeZb-UL.__AC_SX300_SY300_QL70_FMwebp_.jpg
21,64cf3eac38640eb668066af0,21,Soundcore,"Soundcore Anker Life Q30 Hybrid Active Noise Cancelling Bluetooth Headphones, Black",79.99,True,,4.5,AnkerDirect,53754.0,/Soundcore-Cancelling-Headphones-Comfortable-Bluetooth/product-reviews/B08HMWZBXC/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B08HMWZBXC,https://m.media-amazon.com/images/I/61+WYAjltpL._AC_SY300_SX300_.jpg
22,64cf3eac38640eb668066af1,22,weBoost,"weBoost Drive Reach RV - Cell Phone Signal Booster kit | Boosts 4G LTE & 5G for All U.S. Carriers - Verizon, AT&T, T-Mobile & more | Made in the U.S. | FCC Approved (model 470354)",,False,"The weBoost Drive Reach RV is designed to boost your cell signal while on the road or parked. The kit includes a height-adjustable antenna; a slim in-vehicle antenna; and a cutting-edge booster to reach farther than our Drive X RV to pick up existing cell signal. Designed for most RVs, it’s easy to install the durable, proprietary antenna. This booster will amplify any cell signal technology, including 5G, on bands 12/17, 13, 5, 4, and 25/2.",3.9,Amazon.com,1083.0,/weBoost-470354-Signal-Booster-Carriers/product-reviews/B08L9SG331/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B08L9SG331,https://m.media-amazon.com/images/I/61TIPan9OmL.__AC_SX300_SY300_QL70_FMwebp_.jpg
23,64cf3eac38640eb668066af2,23,JBL,"JBL Tune 710BT Wireless Over-Ear - Bluetooth Headphones with Microphone, 50H Battery, Hands-Free Calls, Portable (Black), Medium",,False,"Your music, nothing else matters. Over-ear, super comfortable, powerful, the JBL Tune 760NC keeps the promise. The active noise cancelling blocks unnecessary distractions to let you focus on what matters, for up to 35 hours. Not enough? Get an extra 2 hours of juice with only 5 hours of charge. Lightweight and foldable to fit any adventure, the Tune 760NC can connect with two Bluetooth devices simultaneously, so that you’ll never miss a call on your phone while watching a video on your tablet. Immediately paired to your Android device with a tap, the JBL Tune 760NC offers hands-free management of calls and your device’s voice assistant. To endlessly extend the fun, just plug the JBL Tune 760NC with the included detachable cable. Choose the color that matches your mood and have fun! you to never miss a call, it’s easy to see how the JBL TUNE 125BT headphones can become an essential part of your day-to-day music loving life.",4.5,Amazon.com,4750.0,/JBL-Tune-710BT-Wireless-Headphones/product-reviews/B095QN9WHH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B095QN9WHH,https://m.media-amazon.com/images/I/619zjivnmYS.__AC_SX300_SY300_QL70_FMwebp_.jpg
24,64cf3eac38640eb668066af3,24,Anker,"Anker Portable Charger, USB-C Power Bank 20000mAh with 20W Power Delivery, 525 Power Bank (PowerCore Essential 20K PD) for Phone 13/13 Pro / 13 Pro Max/12/12 Pro, Samsung, iPad Pro, and More",,False,,4.7,AnkerDirect,5749.0,/Anker-Portable-PowerCore-Essential-Compatible/product-reviews/B08LG2X98F/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B08LG2X98F,https://m.media-amazon.com/images/I/71kHv58qXSL.__AC_SX300_SY300_QL70_FMwebp_.jpg
25,64cf3eac38640eb668066af4,25,Srhythm,"Srhythm NC25 Wireless Headphones Bluetooth 5.3, Lightweight Noise Cancelling Headset Over-Ear with Low Latency,Game Mode",65.99,True,,4.4,Srhythm US,23392.0,/Cancelling-Headphones-Lightweight-Srhythm-Bluetooth/product-reviews/B083S6Q8VK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B083S6Q8VK,https://m.media-amazon.com/images/I/61wbr2lSdJL.__AC_SX300_SY300_QL70_FMwebp_.jpg
26,64cf3eac38640eb668066af5,26,Tile,"Tile Slim 1-Pack. Thin Bluetooth Tracker, Wallet Finder and Item Locator for Wallet, Luggage Tags and More; Up to 250 ft. Range. Water-Resistant. Phone Finder. iOS and Android Compatible.",,False,"Tile Slim makes it easy to find what you can't live without. Slide Slim into wallets and luggage tags, or attach to books. Then use the free Tile app and tap Find to find your stuff. Slim works with Android™ and Apple® devices and has voice-assisted finding with Alexa, Google, and Siri. It's water-resistant with an up to 250 ft. Bluetooth range and has a 3-year replaceable battery.",4.5,Amazon.com,8672.0,/Tile-1-Pack-Bluetooth-Water-Resistant-Compatible/product-reviews/B09B2NYJ3T/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B09B2NYJ3T,https://m.media-amazon.com/images/I/418frxLAtoL.__AC_SX300_SY300_QL70_FMwebp_.jpg
27,64cf3eac38640eb668066af6,27,weBoost,"weBoost Drive Reach - Vehicle Cell Phone Signal Booster | 5G & 4G LTE | Magnetic Roof Antenna | Boosts All U.S. Carriers - Verizon, AT&T, T-Mobile | Made in the U.S. | FCC Approved (model 470154)",,False,"The Drive Reach is weBoost’s most powerful in-vehicle cell phone signal booster. It gives you the freedom to stay connected with the strongest cell coverage imaginable — wherever the road takes you. With 29.5 dBm uplink power, to 5 dBm downlink power, and up to 50 dB max gain, your car, truck, or van gets up to 74% farther range on the road than the weBoost Drive X — even in remote areas and rural towns. Installation is easy, the outside antenna mounts with a super-strong magnet or an adhesive disk for non-magnetic roofs to secure for better cell signal. Featuring a 12VDC power cord (cigarette lighter) along with a USB-A power cord for rapid USB mobile device charging for your phone or cellular device. The weBoost Drive Reach is compatible with all U.S. carriers and networks such as Verizon, AT&T, Sprint, T-Mobile, and U.S. Cellular. The hassle-free installation doesn’t require any tools and only takes minutes with easy-to-follow instructions. Drive with fewer dropped calls, faster mobile internet, and greater hotspot capability with the weBoost Drive Reach vehicle cell phone signal booster. Magnetic antenna for quick placement.",4.0,Amazon.com,1327.0,/weBoost-Drive-470154-Signal-Booster/product-reviews/B07PDVTMM6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B07PDVTMM6,https://m.media-amazon.com/images/I/610sOJExTqL.__AC_SX300_SY300_QL70_FMwebp_.jpg
28,64cf3eac38640eb668066af7,28,Marshall,Marshall Acton II Bluetooth Speaker - Black,,False,"Acton II may be compact, but its sound is nothing short of large. This dynamic compact speaker features three dedicated class D amplifiers that power its dual tweeters and subwoofer, for a sound that is nothing short of large. It produces a well balanced, powerful audio experience, yet can fit in the tiniest of spaces. With Bluetooth 5.0 technology you can play your music in glorious, stereo sound with no wires required.Classic Marshall details such as a textured vinyl covering, salt & pepper fret and the iconic script logo adorn Acton II’s sturdy wooden frame. Located on the front of the speaker is a brass plate, proudly etched with the establishment date of 1962 – a subtle nod to the brand’s heritage and over 50 years of loud",4.7,Hotwired,1113.0,/Marshall-Action-Black-Bluetooth-Speaker/product-reviews/B07JGJ8Z8K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B07JGJ8Z8K,https://m.media-amazon.com/images/I/71QdYiisHoL.__AC_SX300_SY300_QL70_FMwebp_.jpg
29,64cf3eac38640eb668066af8,29,Plantronics,"Poly Voyager Focus 2 UC Wireless Headset with Microphone & Charge Stand (Plantronics) - Active Noise Canceling (ANC) - Connect PC/Mac/Mobile via Bluetooth-Works w/Teams, Zoom & More-Amazon Exclusive",,False,"Stay in the zone with the state-of-the-art Voyager Focus 2 UC Bluetooth wireless headset with microphone —perfect for professionals who need a premium, hands-free device. Wirelessly connect to your PC or Mac and move freely throughout your home or office with a range of up to 164 feet (50 meters) with the included BT700 USB-A Bluetooth adapter and/or connect to a mobile device using Bluetooth 5.1. You can even use it as a corded headset using audio-over-USB mode. Keep your headset fully charged at all times using the included desktop charging stand, or extend your productivity even further with the optional Voyager Office Base (sold separately), which lets you connect to your office desk phone and computer. Easily and comfortably work all day with up to 18 hours of battery life (ANC off), an ultra-comfy headband with sling, and plush ear cushions. Expertly engineered, the Voyager Focus 2 UC over-the-head stereo headset creates a “focus zone” with Advanced Digital Hybrid Active Noise Cancellation (ANC) and Off/Low/High settings. In addition, pro-grade microphones using Poly Acoustic Fence technology block out background sound in even the loudest environments. Your headset stays protected while you travel thanks to the convenient carrying case. Smart Sensor technology streamlines your workday by automatically answering calls by simply putting on the headset, muting when you remove the headset, and pausing/resuming music. This office headset also features an indicator light that flashes when you’re on call—perfect for letting others know you’re busy. Plus, the Voyager Focus 2 UC headset is compatible with Microsoft Teams, Zoom, and more for trouble-free online meetings and collaboration.",4.1,Amazon.com,248.0,/Plantronics-Poly-Voyager-Wireless-Headset/product-reviews/B09VYH5C9D/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B09VYH5C9D,https://m.media-amazon.com/images/I/710ygXbVwxL.__AC_SX300_SY300_QL70_FMwebp_.jpg
30,64cf3eac38640eb668066af9,30,WeBoost,"weBoost Drive Reach OTR - Cell Phone Signal Booster for Trucks and SUVs | Boosts 5G & 4G LTE for All U.S. Carriers - Verizon, AT&T, T-Mobile & more | Made in the U.S. | FCC Approved (model 477154)",519.99,True,,4.3,Amazon.com,1752.0,/weBoost-477154-Booster-Networks-Carriers/product-reviews/B08WYQND57?reviewerType=all_reviews,https://www.amazon.com/dp/B08WYQND57,https://m.media-amazon.com/images/I/618OiYXf-qL.__AC_SX300_SY300_QL70_FMwebp_.jpg
31,64cf3eac38640eb668066afa,31,Jabra,"Jabra Elite 85t True Wireless Bluetooth Earbuds, Titanium Black – Advanced Noise-Cancelling Earbuds with Charging Case for Calls & Music – Wireless Earbuds with Superior Sound & Premium Comfort",167.0,True,"Jabra Elite 85t Wireless Earbuds have been engineered with the most cutting-edge technology for a calls and music experience like never before. The Jabra Advanced Active Noise Cancellation technology in these Bluetooth earbuds gives you complete control with a dedicated chip that powers our fully adjustable digital ANC. Using the adjustable sliders in the Jabra Sound+ app, you can choose your perfect level of both ANC (to block out noises you don’t want to hear) and HearThrough (to let in outside noises that you do want to hear) and then use the button on your true wireless earbuds to toggle between them. These Jabra earbuds feature 12mm speakers with a powerful bass, a customizable equalizer, and AAC & SBC codecs for rich, detailed sound. We also put 6 professional-grade microphones in these little earbuds – 3 in each side. Then we added SideTone, so you can hear your own voice more naturally on calls, along with our latest and most advanced wind protection algorithms, so your conversations will always be crystal-clear. . We put big sound in a small, compact body—but that doesn’t mean you have to sacrifice comfort. These in-ear headphones have a semi-open design with pressure relief vents and 3 sizes of oval silicone EarGels help you create a secure seal to boost your music quality and keep your Jabra earbuds feeling great all day long. Plus, they have IPX4-rated protection from water and a 2-year extended warranty against dust and water. . Get up to 5.5 hours of Elite 85t battery life on a single charge with ANC on, with a total charge of up to 25 hours in the compact charging case. Plus, the powerful magnetic case snaps these earbud headphones firmly in place for maximum security. . Your Elite 85t earbuds will sound great as soon as you unbox them but downloading the Sound+ app will make them even better, with MySound & MyControls, call settings, customizable equalizer options for personalization and more. Find all of this and so much more with the Elite 85t earbuds.",4.0,Esquared Trading,7792.0,/Jabra-Wireless-Bluetooth-Earbuds-Titanium/product-reviews/B08HR78C46/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B08HR78C46,https://m.media-amazon.com/images/I/71-3C3aYveL.__AC_SX300_SY300_QL70_FMwebp_.jpg
32,64cf3eac38640eb668066afb,32,Sony,"Sony WF-1000XM4 Industry Leading Noise Canceling Truly Wireless Earbud Headphones with Alexa Built-in, Silver",,False,"WF-1000XM4 True Wireless Earphones. Take the next step in truly wireless noise canceling performance and exceptional sound quality. The new Integrated Processor V1 delivers unmatched performance while using even less power. Adding in drastically enhanced call quality, IPX4 water resistance, and up to 24 hours of battery life with wireless charging, the WF-1000XM4 Truly Wireless Bluetooth Earbuds are unlike any other before them. Sound quality with High-Resolution Audio Wireless.",4.2,Amazon.com,22462.0,/Sony-WF-1000XM4-Industry-Canceling-Headphones/product-reviews/B094CLC7WK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B094CLC7WK,https://m.media-amazon.com/images/I/61isQLjYt1L.__AC_SY300_SX300_QL70_FMwebp_.jpg
33,64cf3eac38640eb668066afc,33,Rocoren,"Rocoren USB C Charger, Dual 100W GaN Tech 4 Ports PD3.0 QC5.0 PPS USB C Wall Charger, Multiport Fast Charger Plug for MacBook Pro/Air, iPad Pro, iPhone, Samsung, Laptop, Switch, Steam Deck, ROG Ally",55.99,True,,4.7,Rocoren Direct,121.0,/Rocoren-Charger-Multiport-MacBook-Samsung/product-reviews/B0BZHNX3B6/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0BZHNX3B6,https://m.media-amazon.com/images/I/71EHKhK6g2L.__AC_SX300_SY300_QL70_FMwebp_.jpg
34,64cf3eac38640eb668066afd,34,aclogue,"Verizon 5G Phone Signal Booster Home 5G 4G LTE Cell Phone Signal Booster Verizon Straight Talk Band 13 Cell Signal Repeater Amplifier Cell Booster, Boosts 5G 4G LTE Data and Calls, Covers 4,000Sq.Ft",,False,,3.6,Aclogue,228.0,/Verizon-Straight-Repeater-Amplifier-000Sq-Ft/product-reviews/B0B73VJHSG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0B73VJHSG,https://m.media-amazon.com/images/I/61WBQT1SQGL.__AC_SX300_SY300_QL70_FMwebp_.jpg
35,64cf3eac38640eb668066afe,35,Google,Google Pixel Buds Pro - Noise Canceling Earbuds - Up to 31 Hour Battery Life with Charging Case - Bluetooth Headphones - Compatible with Wireless Charging - Charcoal,,False,"Meet Google Pixel Buds Pro, the noise-canceling earbuds with premium immersive sound that adapts to you. Active Noise Cancellation with Silent Seal[TM] blocks outside sounds, so your music shines.[1] Their beamforming mics help make calls crystal clear, even in loud places.[5] To play music, check the weather, or have notifications read to you, just say “Hey Google,” or press and hold the earbud for help.[4] LEGAL [1]To prevent possible hearing damage, avoid listening at high volume for prolonged periods of time. [2]All listening times are approximate and measured using music playback with pre-production hardware and software, with fully charged Pixel Buds Pro and case, and other features disabled (including active noise cancellation). Case is used to recharge Pixel Buds Pro. Charging times are approximate. Use of other features will decrease battery life. Battery life depends on device, features enabled, usage, environment and many other factors. Actual battery life may be lower. [3]Qi is a trademark or registered trademark of the Wireless Power Consortium. Pixel Stand sold separately. [4]Requires a Google Assistant-enabled Android 6.0 or newer device, Google Account, and an internet connection. Data rates may apply. For available languages and minimum requirements go to g.co/pixelbuds/help. [5]Call quality depends on signal strength, environment, network traffic, and many other factors. Actual results may vary. [6]Devices must have been previously paired with Pixel Buds Pro. [7]Pixel Buds Pro are designed to comply with a water protection rating of IPX4 under IEC standard 60529 when manufactured, but they are not waterproof. Water resistance is not a permanent condition and decreases or is lost over time due to normal wear and tear, repair, disassembly, or damage. Dry your Pixel Buds Pro after exposure to any liquids. [8]Requires a Google Assistant-enabled Android 6.0 or newer device, Google Account, and an internet connection. Data rates may apply. For available languages and minimum requirements go to g.co/pixelbuds.help. Translation is not instantaneous. [9]Fast pairing requires location enabled. Full access to features requires a Google Assistant-enabled Android 6.0 or newer device, Google Account, and an internet connection. Data rates may apply. See g.co/pixelbuds/help for other requirements. The Bluetooth® word mark is a registered trademark owned by the Bluetooth SIG, Inc. [10]All listening times are approximate and measured using music playback with pre-production hardware and software, and using Pixel Buds Pro default settings. Case is used to recharge Pixel Buds Pro. Charging times are approximate. Use of other features will decrease battery life. Battery life depends on device, features enabled, usage, environment and many other factors. Actual battery life may be lower.",4.5,Amazon.com,3750.0,/Google-Pixel-Buds-Pro-Headphones/product-reviews/B0B1N7SGMZ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0B1N7SGMZ,https://m.media-amazon.com/images/I/41e3rrJ263L.__AC_SX300_SY300_QL70_FMwebp_.jpg
36,64cf3eac38640eb668066aff,36,GDGO,GDGO Wireless Charging Station (2 in 1 Charging Station),,False,GDGO Wireless Charging Station,4.1,GDGO Official - US,10.0,/GDGO-Wireless-Charging-Station/product-reviews/B0C1Y9FSSH/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0C1Y9FSSH,https://m.media-amazon.com/images/I/61UGtoiPpcL.__AC_SX300_SY300_QL70_FMwebp_.jpg
37,64cf3eac38640eb668066b00,37,ILOUYU,"[Apple MFi Certified] 3 Pack iPhone 14 13 Fast Charger, 20W PD USB C Wall Charger Adapter with 3 Pack 6FT Type C to Lightning Cable Compatible with iPhone 14/13 Pro/13/12/12 Mini/12 Pro Max/11 Pro",,False,,4.5,DUOREN,3927.0,/Certified-Charger-Adapter-Lightning-Compatible/product-reviews/B0BMWVF1DR/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0BMWVF1DR,https://m.media-amazon.com/images/I/51Kq0mRpN0L.__AC_SX300_SY300_QL70_FMwebp_.jpg
38,64cf3eac38640eb668066b01,38,JBL,"JBL Tune 230NC TWS True Wireless In-Ear Noise Cancelling Headphones - Black, Small",,False,"Tackle your day one song at a time with the JBL Tune 230NC TWS. True wireless earbuds give you 40 hours of exceptional JBL Pure Bass Sound, while the ergonomic and water-resistant design gives you all-day comfort in any weather. Connect calls simply and seamlessly with 4 mics that cancel out ambient noises offering perfect calls anywhere. And with Active Noise Cancelling and Smart Ambient technology, you choose whether you want to tune out the world or engage with your surroundings. The light stick-closed design ensures comfort all-day long. Best of all, the JBL Headphones App lets you personalize your entire listening experience. Stay connected to your world, your way.",4.3,Amazon.com,12581.0,/JBL-230NC-Wireless-Cancelling-Headphones/product-reviews/B09FM6PDHP/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B09FM6PDHP,https://m.media-amazon.com/images/I/51-ofyPFTnL.__AC_SX300_SY300_QL70_FMwebp_.jpg
39,64cf3eac38640eb668066b02,39,Soundcore,"Soundcore Anker Life Q20 Hybrid Active Noise Cancelling Headphones, Wireless Over Ear Bluetooth Headphones, 40H Playtime, Hi-Res Audio, Deep Bass, Memory Foam Ear Cups, for Travel, Home Office",,False,,4.5,AnkerDirect,66246.0,/Soundcore-Cancelling-Headphones-Wireless-Bluetooth/product-reviews/B07NM3RSRQ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B07NM3RSRQ,https://m.media-amazon.com/images/I/61O7S27O+jL._AC_SY300_SX300_.jpg
40,64cf3eac38640eb668066b03,40,SAMSUNG,"SAMSUNG Galaxy Buds2 True Wireless Earbuds Noise Cancelling Ambient Sound Bluetooth Lightweight Comfort Fit Touch Control, International Version (Graphite)",,False,"Samsung Galaxy Buds2 is here, bringing a way for everyone to enjoy epic sound. With audio quality this good, you'll feel the thump of every bassline and strum of every guitar right in your core — it's like dropping you into your favorite band’s concert. Need to focus? Active Noise Cancellation and Ambient Sound control let you hear only what you want to hear. Enjoy some peace and quiet while you work from home or take calls without missing what’s happening around you. Featuring our slimmest and lightest design yet, Galaxy Buds2 fit so well, you may forget you're wearing them — at least until the music starts. *Features including Active Noise Cancellation and Ambient Sound require a Bluetooth connection to a compatible device. *Advanced settings such as Ambient Noise Levels available only on Android devices running Android 7.0 or higher and 1.5GB RAM or above. Advanced features enabled through the Galaxy Wearable app on Android, available through the Google Play Store. *Actual battery life may vary and depend on usage conditions such as function settings, playback file type and Bluetooth signal strength. Play time may vary based on settings. *Wireless PowerShare limited to Samsung or other brand smartphones and accessories with WPC Qi wireless charging. *Touch Control available only on Android devices running Android 7.0 or higher and 1.5GB RAM or above. Galaxy Wearable app available through the Google Play Store. *Auto Switch feature only available on Galaxy smart phones and tablets with Samsung OneUI 3.1 or later. Certain applications may not support Auto Switch. Galaxy devices must be logged in to Samsung Account to enable Auto Switch. One-Step Connection feature only supported on devices running Samsung One UI 3.1 or later.",4.5,R&H SALES,4454.0,/Wireless-Cancelling-Bluetooth-Lightweight-International/product-reviews/B09CKF166Y/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B09CKF166Y,https://m.media-amazon.com/images/I/41kyDAzwbrL.__AC_SX300_SY300_QL70_FMwebp_.jpg
41,64cf3eac38640eb668066b04,41,Anker,"Anker Prime 100W USB C Charger, Anker GaN Wall Charger, 3-Port Compact Fast Charger, for MacBook Pro/Air, Pixelbook, iPad Pro, iPhone 14 / Pro, Galaxy S23 / S22, Note20, Pixel, Apple Watch, and More",,False,,5.0,AnkerDirect,1.0,/Anker-Charger-Compact-MacBook-Pixelbook/product-reviews/B0C4DGBHY2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0C4DGBHY2,https://m.media-amazon.com/images/I/61z8+QvosLL._AC_SY300_SX300_.jpg
42,64cf3eac38640eb668066b05,43,ULANZI,"ULANZI Magnetic Cell Phone Tripod, Compatible with MagSafe, SK-05 Phone Tripod 62.99"" Extendable Magnetic Selfie Stick Tripod Stand with Wireless Remote, Tripod for iPhone 14 13 12 & All Phones",,False,,4.4,ULANZI Official US Store,266.0,/ULANZI-Magnetic-Compatible-SK-05-Extendable/product-reviews/B0C37FC2RS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0C37FC2RS,https://m.media-amazon.com/images/I/61N1LAx0ZdL.__AC_SX300_SY300_QL70_FMwebp_.jpg
43,64cf3eac38640eb668066b06,44,Skullcandy,"Skullcandy Crusher ANC 2 Over-Ear Noise Canceling Wireless Headphones with Sensory Bass, 50 Hr Battery, Skull-iQ, Alexa Enabled, Microphone, Works with Bluetooth Devices - Black",,False,"The next generation of our iconic Crusher® headphone is here. Crusher ANC 2 is loaded with everything you love about Crusher ANC plus Skull-iQ Smart Feature Technology®, Voice Control, Multipoint Pairing and much, MUCH more.",5.0,Amazon.com,2.0,/Skullcandy-Canceling-Headphones-Microphone-Bluetooth/product-reviews/B0C9L8ZR6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0C9L8ZR6Q,https://m.media-amazon.com/images/I/71w68INyh8L.__AC_SX300_SY300_QL70_FMwebp_.jpg
44,64cf3eac38640eb668066b07,42,MUGUEO,"200W USB C Charger, 8-Port Desktop USB C Charging Station, 65W USB C Laptop Charger Compatible with MacBook Pro/Air,iPhone 14/13/Mini/Pro/13Pro Max/12 Samsung Galaxy Note",,False,,4.5,Ken Yun Wang Luo Ke Ji,460.0,/Charger-Desktop-Charging-Station-Compatible/product-reviews/B0BPFCRT8K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0BPFCRT8K,https://m.media-amazon.com/images/I/613p9SHBZHL.__AC_SX300_SY300_QL70_FMwebp_.jpg
45,64cf3eac38640eb668066b08,45,Plantronics,"Poly Voyager 5200 Wireless Headset (Plantronics) - Single-Ear Bluetooth Headset w/Noise-Canceling Mic - Ergonomic Design - Voice Controls - Lightweight - Connect to Mobile/Tablet via Bluetooth,Black",,False,"From noisy city streets to inside your car, you’ll be heard clearly with the Voyager 5200 earpiece headset. Sound professional in any environment with your Plantronics headset’s six layers of WindSmart technology and four omnidirectional microphones—the ideal solution for reducing distracting background noise such as wind, chatter, and traffic. With a Bluetooth 5.0 connection, you’ll be able to freely move up to 98 feet (30 meters) as well as connect a second smartphone or tablet with your headset’s multipoint technology. The ergonomic design ensures all-day comfort, from the first call of the day to the last. What’s more, this Bluetooth headset for cell phones is pocket-sized and features a moisture-resistant P2i coating so you can confidently take calls anywhere. Talk hands-free and simplify mobile communications with smart assistance features such as caller ID and talk-time alerts, voice controls like Answer or Ignore, and a dedicated button for activating Siri, Google Assistant, or Cortana. Plus, your headset works smoothly with iPhone, Android, and other leading smartphones. With the Voyager 5200, anywhere is a great place to talk.",4.1,Amazon.com,23130.0,/Plantronics-Voyager-Wireless-Bluetooth-Headset/product-reviews/B01H2RBQUG/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B01H2RBQUG,https://m.media-amazon.com/images/I/81ppmI5q9iL.__AC_SX300_SY300_QL70_FMwebp_.jpg
46,64cf3eac38640eb668066b09,46,Anker,"Anker 737 Power Bank (PowerCore 24K), 24,000mAh 3-Port Portable Charger with 140W Output, Smart Digital Display, Compatible with iPhone 14/13 Series, Samsung, MacBook, Dell, AirPods, and More",,False,,4.6,AnkerDirect,4792.0,/Anker-PowerCore-Portable-Charger-Compatible/product-reviews/B09VPHVT2Z/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B09VPHVT2Z,https://m.media-amazon.com/images/I/71Linf+GHuL._AC_SY300_SX300_.jpg
47,64cf3eac38640eb668066b0a,47,Anlmz,"3 in 1 Charging Station for iPhone, Wireless Charger for iPhone 14 13 12 11 X Pro Max & Apple Watch - Charging Stand Dock for AirPods",,False,,4.4,SHIHEG,5687.0,/Charging-Station-iPhone-Wireless-Charger/product-reviews/B0BFCC18FS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B0BFCC18FS,https://m.media-amazon.com/images/I/619EQi58VvL.__AC_SX300_SY300_QL70_FMwebp_.jpg
48,64cf3eac38640eb668066b0b,48,JBL,"JBL Flip 4, Gray - Waterproof, Portable & Durable Bluetooth Speaker - Up to 12 Hours of Wireless Streaming - Includes Noise-Cancelling Speakerphone, Voice Assistant & JBL Connect+",,False,"Product DescriptionJBL Flip 4 is the next generation in the award-winning Flip series; it is a portable Bluetooth speaker that delivers surprisingly powerful stereo sound. This compact speaker is powered by a 3000mAh rechargeable Li-ion battery that offers 12 hours of continuous, high-quality audio playtime. Sporting durable, waterproof fabric materials that are available in 6 vibrant colours, Flip 4 is the all purpose, all weather companion that takes the party everywhere. It also features a built-in noise and echo cancelling speakerphone for crystal clear conference calls, and JBL Connect+ technology that can wirelessly links more than 100 JBL Connect+ enabled speakers together to amplify the listening experience. With a simple button press, you can activate and talk to Siri or Google Now from your JBL Flip 4.Box Contains1 x JBL Flip 4; 1 x Micro-USB Ladekabel; 1 x Quick Start Guide 1 x Safety Sheet; Warranty Card",4.8,,114011.0,/JBL-Flip-Gray-Noise-Cancelling-Speakerphone/product-reviews/B01N1RZC7S/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews,https://www.amazon.com/dp/B01N1RZC7S,https://m.media-amazon.com/images/I/71281RGVviL.__AC_SX300_SY300_QL70_FMwebp_.jpg
